-2.919957264749827863e-01,-1.508474957018405005e-01,6.407459024295112694e-03,4.150892322829802944e-02,-2.588134722654476527e-01,-3.364474197062201632e-01,-1.365135844579143110e-01,-2.444908225623133591e-01,-2.332775528885392136e-01,7.894475942832336612e-02,-8.393251326818840230e-02,-1.857897785993350981e-01,-7.138012147045234845e-02,-3.075530533770880481e-01,-2.238192228733922040e-01,-3.606170079843969978e-01,-1.891345023123109370e-01,-1.904821339110900069e-01,-8.149378989148658992e-02,-8.802348559930484040e-02,-1.754352618583827628e-01,-1.000662970599182522e+00,-6.510250622623849903e-01,-3.396283040841597267e-01,-2.112548930145601300e-01,-4.311179897198866295e-02,-5.933898112581339479e-01,9.076573422740524810e-02,-5.334190177596711546e-01,9.504379694860749794e-02,-3.677282721289831802e-01,-3.563242726750734946e+00,-2.163914353647760969e+00,-4.079463153351127747e-01,-3.320253178026656427e-01,-2.616846821755282604e-01,-4.357516858666671822e-01,3.047923532731924151e-02,8.029081342795203746e-02,-1.865802202269420063e+00,-8.031888569636468134e+00,-4.536352588229989102e+00,-3.663997859468263729e-01,-4.726180692739050393e-01,3.741099467160528130e-02,-1.361494258874317020e-01,-8.342446708137227773e-01,-3.278494726708024443e-01,-1.382744988914702322e+00,-2.546000711425768337e+00,-5.658440586605861800e-01,-2.037290531025230111e-01,7.328199892237415025e-02,-2.648309767775122725e-01,-1.555732728183553126e-01,-5.116624132465814184e-02,-1.314644926154444060e-01,-1.970124271506754343e-01,-4.217872135904874864e-01,-9.614052213964087157e-01,-1.962525978605085264e-01,-2.845555557135869829e-01,-4.022791747865021583e-01,-7.220039481784907842e-01,3.046911427051620866e-03,8.346074848733682494e-02,-2.098292356372674639e-01,-2.677904505790783540e-01,-6.821046768559962947e-01,-9.579913160746657275e-02,-2.276935903660261828e-01,-1.144526440761039071e-01,-4.113428414481093975e-01,-2.123475747130032232e-01,-3.310124290357438492e-02,-1.366340719265007331e-01,-4.481363682941444382e-02,-2.090857303962902480e-01,-1.419739002519033177e-01,-4.154789855125590875e-02,-3.846545231201721204e-01
-3.516912557680861029e-02,-1.253970519539427189e-02,9.099803807177442305e-02,-8.804315160020065312e-02,8.082724223923582266e-03,-5.574066624552632687e-01,-1.650394342436767433e-03,-2.525448773404482816e-01,2.343065559343948667e-02,-8.655777638460092349e-02,-9.699577412153100042e-02,-1.711728346210585616e-01,-1.251919786861173667e-01,-9.162141039466503711e-02,-1.367777278738262492e-01,3.099546456181940732e-02,-1.766582099375286763e-01,-1.377689245799788575e-01,-1.492364925442190571e-01,1.957447902484586374e-02,-2.892916249301887288e-01,-8.684020509805265853e-01,-4.171423287222794651e-01,-1.430371570467802167e-01,-1.019732955616524522e-01,-6.818257071670698333e-02,-4.205798182480153802e-01,6.952441494890783391e-02,-2.328958311639724443e-01,-9.929299552231743431e-02,-1.029774893006373954e-01,-2.860913058607471804e+00,-1.599148367826167316e+00,-4.147267433040001117e-01,-2.318145943460682423e-01,-1.536939795833273947e-01,-3.281470385357409397e-02,4.695263177001816196e-02,-3.402460192376454556e-02,-1.790845315809585392e+00,-7.328492619573746758e+00,-4.423255152738235552e+00,-3.107871672165716803e-01,3.332840741622364877e-01,8.575264004030917764e-02,9.844486191767948258e-02,-4.740214474770939046e-01,-3.649022892817266883e-01,-2.112498264580764840e+00,-1.537518961828666209e+00,-1.148437680538208383e+00,-1.649000553585812656e-01,-1.543396006268182297e-01,-1.138113179826061722e-01,-1.297106879575092298e-01,7.109576794326305516e-02,-1.669694572950637113e-01,-2.379603888104986908e-01,-5.243630625494722919e-01,-8.290647934149095732e-01,-1.527260389433334614e-02,1.075049093544817591e-01,-2.191966942271680041e-01,-4.413504566514919181e-01,-2.155044673846704950e-01,-9.581038999552715651e-02,-1.108505715072380243e-01,-7.881368103107751211e-02,-3.974448381547830700e-02,-1.584866433041645095e-01,-9.978132900823430407e-03,-6.476636238266461620e-02,-7.250982010743216299e-02,-1.272887917938881654e-02,1.389137297416350447e-01,5.107177901785547348e-03,-8.463722249320493329e-02,-1.991689624189999230e-01,-4.367490787294944221e-01,-1.234787723827048128e-01,6.149436940823702243e-03
-3.612895380948887014e-02,-2.341742035242142250e-01,-9.437769407198925986e-02,-1.900202316046375739e-01,-1.290100221394560875e-01,-5.390349501551027211e-01,-5.750757168385776941e-02,-3.725978662344684444e-01,-1.162276407222508356e-01,-2.061503797742884336e-01,-5.148931906206666992e-02,2.679568257118718211e-02,-1.968873444828149744e-01,-4.656691410988073043e-02,-2.112393544424865655e-01,-2.723514586042345420e-01,-1.347194316883882914e-01,-3.583239403478388763e-01,-7.452124164356731251e-02,1.858090966051259563e-02,-1.721008142421209808e-01,-8.671828344251321097e-01,-4.659621215538220507e-01,-2.936710394679488689e-01,-4.379907617203791514e-01,-1.543148099673176676e-01,-1.479108699271300953e-01,-8.308876079076238375e-02,-8.065935107713637642e-01,-1.665905115125717872e-01,-1.424091405379733555e+00,-1.165260778295874378e+00,-3.051415760502955710e+00,-4.490571515751818343e-01,-2.004405833381441293e-01,-1.480441863727912088e-01,-8.874933364124833191e-02,-2.635572091277817441e-01,-2.007003948032006629e-02,-2.271059264760147300e+00,-6.474283780751585837e+00,-1.557648893342906460e+00,-2.689813053551836641e-01,-4.411297350670300710e-01,-1.811398861431503804e-01,-9.580526609226783230e-02,-5.269550402528760946e-01,-3.646079869771043369e-01,-1.726314205860387752e+00,-4.267602892747286880e+00,-2.281004740359835470e+00,-2.259889443853280722e-01,-1.511232232160199251e-01,-4.087974733543062733e-01,-3.562480230967046690e-01,-1.586717737968021957e-01,-4.709267252286275518e-01,-3.270977038054122543e-01,-8.229447901880482252e-01,-1.018920810220902640e+00,-2.915552156349344171e-01,-1.523498508156434506e-01,-1.915572705281452237e-01,-4.268933519450605618e-01,3.032980695596170992e-02,-1.949353344760590967e-01,-2.449352115463363788e-01,-3.701830535143988965e-01,-4.510830021975610893e-01,1.208057474219065633e-02,-1.919248570073912030e-01,3.382451755557159406e-02,-5.871263883627928504e-01,-1.022398261666764840e-01,-2.915037081037773481e-01,-1.092116844646617291e-01,-9.585640318896296308e-02,-2.367390406309151374e-01,-1.159252733034724370e-01,-1.662754361503767375e-01,-1.751799571188713267e-01
8.655434796170795309e-02,-1.081954713206149249e-01,3.439171214125254228e-02,-1.169394661250154205e-01,5.276156407008270738e-02,-2.314998284027017794e-01,1.198834529717705821e-01,-7.265243458596502835e-02,-3.211478404952908261e-02,-1.153695275314770702e-02,-6.040278810147312050e-02,-1.080196764136072268e-01,-3.279031399260573520e-02,-1.281237487708265510e-01,-2.198648492946118360e-01,3.116740272548091870e-02,1.649611842539759343e-01,5.513119164010007317e-02,2.744080195859915361e-01,-1.216794895452192188e-01,-1.432432418800804186e-01,-9.337771757935151573e-01,-4.472008907166907798e-01,-3.235379857757421374e-02,-1.141710595060555777e-01,-1.327440629695963818e-02,-3.549030800967595822e-01,9.726957183413700858e-02,-6.350693405548720749e-01,-1.478508063251430527e-01,-1.759764112077426557e-01,-2.088908132603510381e+00,-1.462438694515493243e+00,-1.526011075053699817e-01,-1.322824052493876690e-01,8.346061823107771283e-02,-2.467790093789660466e-01,-3.832037619597797318e-01,-4.358102253792300873e-01,-1.454003819756076732e+00,-6.870221163820290577e+00,-3.282563304097308787e+00,-5.369037405742592695e-01,-2.337260938676700428e-01,-1.226793176128840729e-01,-4.709815063545001734e-02,-3.540943692880814675e-01,-1.833081510646242807e-01,-1.724367174091220756e+00,-2.264579839031606312e+00,-2.045762016767327385e-01,-1.376620477992428759e-01,-3.817170325145599619e-02,3.046305716430217081e-02,-2.116562129258656999e-01,-1.318408868775126138e-03,-2.216817235155104648e-01,-4.007836033326127312e-02,-3.915561222138717185e-02,-7.367111054196360254e-01,-9.233196625545662950e-02,-1.678653273552125624e-01,2.607574762818773428e-02,-3.201981508713835356e-01,1.767625907815795483e-01,-2.850807494969549993e-01,-4.507362877370314769e-02,-2.155765549952702864e-01,-4.351319656968213878e-01,-3.339458472092325658e-02,3.835944582188127033e-02,1.000077432986504200e-01,-3.056330157020619720e-01,-9.618077038949959801e-02,1.887589749680817497e-01,7.686571066171277167e-02,-1.274487505346412197e-01,-1.786630955656871855e-01,7.093320251875274984e-02,9.342146599338180257e-02,-1.458668308363617327e-01
-2.248893508812378483e-01,-7.483103384599341934e-02,2.295817318217978353e-01,-1.699598039541661831e-01,1.493745175779737921e-01,-2.932673125011044934e-01,-4.016950043863231068e-01,-5.039160297717237835e-01,-1.038942257804736508e-01,-2.742881999264624726e-01,-1.718516937524737220e-01,-1.226296502446818648e-01,-1.050374068475714157e-01,7.145494708041157453e-03,-2.118554172402964952e-01,-1.882111774604123544e-01,1.920673545159368514e-02,-2.414916447957902446e-01,2.129660784191024503e-02,1.036818641463105317e-01,-2.406252625256661837e-01,-1.600181410604103682e+00,-5.086771301405094148e-01,-1.414906564921987187e-01,-1.383189024570470604e-01,-1.044082994623364152e-01,-3.496041849815319513e-01,-1.864055789764955395e-01,-2.684441223465768300e-01,-3.238414041375685670e-01,-7.513512692580105456e-01,-3.415887862470143865e+00,-2.848275374854130959e+00,-1.115953559677872048e-01,-2.711214660739673654e-01,-1.602019649263035639e-01,-1.066843834280302578e-01,-2.536292988803437454e-01,-7.805327878680207165e-01,-3.993078542025914057e+00,-6.945229254059041679e+00,-2.844692738090348172e+00,-4.458653744390203011e-01,-4.286244301790553268e-01,7.817851268841581602e-02,-2.291387276668937489e-01,-7.898141510934737486e-01,-1.382448151735582997e-01,-2.633569553672728603e+00,-2.399924726087395488e+00,-9.027378175249056724e-01,-1.787520680986418031e-01,-1.895444340452996125e-03,-1.967113051266723700e-01,-2.430755063210501832e-01,-5.004735480858995590e-03,-2.719264057010678526e-01,-2.083285558379564806e-01,-7.189607027014031093e-01,-1.044103298979202954e+00,-2.962532420351033161e-02,-2.757435144770752911e-01,-4.097352195936510705e-02,-2.731947148901555655e-01,2.415829184523331577e-02,-8.563798473601140493e-02,-1.053124702352122022e-01,-1.036265291177048548e-01,-6.193179810151627773e-01,-1.538990679326104893e-01,7.165188586781362501e-02,9.440768421097127383e-02,-3.290354575833868145e-01,-4.581692747589287407e-02,-3.899788862256525768e-02,-2.834076040163342053e-02,8.333445924038077046e-02,-2.009024228172714421e-01,-4.897366760722139147e-03,-1.880840201098627207e-01,-1.146082156844199090e-01
-2.283491350614176851e-01,-1.208685431184679110e-01,-8.036455770595586634e-02,-3.029727314488323553e-01,-2.351436650142033069e-01,-3.836645868981299334e-01,-8.009626630991574514e-02,-4.500608062875692816e-01,-1.981790643685019948e-01,-6.265903572537406818e-02,-1.151490065058041745e-01,-2.752625953620013166e-01,-6.069620944154199838e-02,-2.284842642649420608e-01,-3.750411984995718484e-01,-6.042961542121232793e-02,-7.793369342114236931e-02,-4.682697351007831382e-02,-1.214992578845598276e-01,4.735343423116676609e-02,-2.300201490624932399e-01,-1.006788187605374585e+00,-9.104832280101596842e-01,-1.670051608017200928e-01,-2.473923514564632387e-01,-6.330544243013667971e-02,-2.895738700778816010e-01,-2.813152129384018374e-01,-5.389046074294340238e-01,-3.866644278404517965e-01,-5.868516892512454231e-01,-3.276792942017949350e+00,-1.732849538090048824e+00,-1.589782932747632604e-01,-2.634343257860763954e-01,-6.424766014927382751e-02,-3.624001180664267463e-01,-3.365020546748973551e-01,-5.292495921064528375e-01,-2.221067057125424959e+00,-8.564638451365626182e+00,-4.756731484013318578e+00,-3.102244256633802655e-01,-4.430543932650685135e-01,-2.421435392629978922e-01,-2.090267484392578090e-01,-4.105546394846503744e-01,-2.891512324840486148e-01,-1.443006060073817709e+00,-2.427916715879359977e+00,-3.095843148229812658e-01,-1.741776074444228717e-01,-1.702169834401243143e-01,-1.547121070482895822e-01,-5.846156974612780610e-01,-2.255164982492140549e-02,-9.755951345218445703e-02,-2.650430914387784664e-01,-4.759350294656888858e-01,-1.185394211192954739e+00,-2.958638632519836609e-01,-2.916718206627958998e-01,2.407226563636937974e-02,-5.065754450928268149e-01,-7.512086656253770534e-02,-3.883525776648374395e-01,-2.623305825634952848e-01,-3.555185041397259660e-01,-2.986022604945721137e-01,-7.242817014517857754e-02,-3.282491602915360018e-01,-1.386335025408760163e-02,-2.650057353146428873e-01,-8.914989794188808714e-02,-1.501793412090434154e-01,-1.745711622421929343e-01,-2.089568270098518532e-01,-1.677844995736591793e-01,-4.257565520075622112e-02,8.546334534412149131e-03,-1.507296716871067976e-01
-1.955853219121345965e-01,-8.197361071484222939e-02,3.515177121254806514e-03,-2.592419200898187781e-01,-2.138500407504559386e-01,-4.553749767099152940e-02,-1.259053006626299487e-01,-3.610340198663019029e-01,-2.020195442911256190e-01,-4.175522946827595061e-01,-1.602645496851242204e-02,-1.312685270302946759e-02,-1.011457039118695000e-01,-2.575809754831589471e-01,-1.950603634963239963e-01,-2.458609355949264164e-01,-1.968603884143640681e-01,-2.885810725606844374e-01,9.745760556356801441e-02,6.354546811158238995e-02,-3.870132440944017982e-01,-8.288936777892883523e-01,-9.930262982402277006e-01,-1.689385803027677324e-01,-2.381819551168473381e-01,-2.329869748158693299e-01,-4.314412489836672027e-01,-1.582986268224343962e-01,-4.975310870110374872e-01,-2.025699938067299435e-02,-6.974928966999029978e-01,-3.006745523962553346e+00,-1.590860775104248725e+00,-1.116872526598374216e-01,-1.953987329026458108e-01,-1.790407828172006777e-01,-1.639947536377791837e-01,1.367429379243721710e-01,-5.822972402137915893e-01,-2.127230954187251832e+00,-7.473295499516918738e+00,-3.955092044213779801e+00,-4.481507831202733438e-01,-3.656901345137291703e-01,-3.336541969097124583e-02,-4.558013973878502489e-02,-6.824816713769199517e-01,-3.608436242719728071e-01,-1.107190203894618641e+00,-2.268314159300976129e+00,-3.097622031203298709e-01,-2.734591472492539210e-03,-1.655182190006496828e-02,-1.208155946778258771e-01,-6.053265797651774527e-01,-1.561433947151289470e-01,-1.888098841847377640e-01,-1.982349480080170534e-01,-5.141427222378360806e-01,-6.615674046885393622e-01,-9.238923872299281692e-02,-2.318385560629358799e-01,-1.587145651470005803e-01,-2.161230941774281988e-01,-5.081677316927728227e-02,-9.830753836817475444e-02,-1.542519292642656470e-01,-3.035645695138022293e-01,-5.878241738364464730e-01,-2.250277530333421872e-01,-2.295224146083811867e-01,-1.467437723201361899e-02,-4.469090460970088219e-01,-2.271676737759596165e-01,-8.880171337794710851e-02,-1.101212926472699832e-01,-5.061685625298590480e-02,-2.467598221086128307e-01,-2.573277342899649156e-01,2.229135211765599645e-02,-2.317030796653381242e-01
-1.404898628606834898e-01,-2.562362714711856060e-01,-9.192772281324834704e-02,-8.043601003512796874e-03,-1.206669872769976087e-01,-6.224894346290198444e-01,-2.021201678276058483e-02,-3.037521036835127974e-01,-8.691934695975270242e-02,-1.364058732072166713e-01,-1.882687642168139885e-01,-2.649168587855036949e-01,-1.473587302822559619e-01,-1.524100237916328204e-01,-1.524685103493659544e-01,-2.628173394681709296e-01,7.751526032717362402e-02,-8.718617018929031293e-02,-1.436134234166595580e-01,-1.710564510533051086e-01,-2.369581884946555528e-01,-1.371278202250004741e+00,-5.551280514175772618e-01,-2.095119402095979022e-01,-7.149534283035277604e-02,-2.276045722952980133e-01,-2.258820068280920912e-01,-4.088297023431167743e-01,-1.630427061358046825e-01,-3.556143869173438166e-01,-2.566251495616112543e-01,-3.650829086485821939e+00,-1.238030475930029572e+00,-2.575467685870097556e-01,-9.952861020166220429e-02,-1.941513653699098729e-01,-2.374766479305740752e-01,-2.111376879711416299e-01,-5.420621116279216167e-01,-9.799601050358587306e-01,-6.642652416247100788e+00,-2.714425940963892891e+00,-7.798325246553856616e-01,-4.986749738722255354e-01,1.835418604349060567e-01,-3.007386299724795209e-01,-4.663792569729637849e-01,-1.831280816052623384e-01,-5.650334072948068886e-01,-1.927460117606383028e+00,-7.040171084496069662e-04,-3.653749694763628320e-01,-9.759054662683620818e-02,-1.782979002698032167e-01,-2.194133368193622591e-01,-2.247094128761851217e-01,-3.868469485274733666e-01,-3.228947174343423376e-01,-7.904647841696512689e-01,-7.857166671873327957e-01,-1.937603414303361582e-01,-1.981695734914467599e-01,-3.716559052074672187e-01,-4.080440340517511033e-01,6.511449869969694604e-02,-3.482697369452926184e-01,-4.455083457467831076e-01,-5.320913729884420018e-01,-5.711703293701392292e-01,8.156646347745380443e-02,-9.849382571973527845e-02,-9.116937619394827053e-02,-3.575112855494283481e-01,-1.150888406071718939e-01,-2.277494266647776128e-02,-1.505186981707190008e-01,-3.023726412948570808e-01,-2.389892357626964003e-01,-2.601783273097192303e-02,-2.025078219733474627e-01,-2.533934223709541356e-01
4.444143475999010745e-02,2.296205124960607781e-03,-7.931310613954514754e-02,-2.410045642310842395e-01,-3.297358153655895185e-02,-4.881965102393931999e-01,-1.138081636478183584e-01,-1.482133360990011417e-01,-2.823794734295612466e-02,-2.769167452513040528e-01,-7.290994122696770052e-02,-2.215650570041383799e-02,-2.233598096976718017e-01,-4.093343909036482042e-01,-2.012200200718491649e-01,-2.719762140725729554e-02,-1.790908710880632082e-01,-9.708594084128724377e-02,1.249413475588825734e-01,1.197775656925050974e-01,-1.480841570349884784e-01,-1.211704414473780744e+00,-7.202279559972493139e-01,-1.336721249845644055e-01,-1.391398915196716823e-01,-3.533495648307110465e-03,-3.113705595414479332e-01,-6.698986707722110606e-03,-4.429967474441120490e-01,-3.715355228390454512e-01,2.085055310949396334e-01,-3.519398802435952600e+00,-1.965263287283159244e+00,-3.735026562898793867e-01,6.142595636659251186e-03,-1.071023318848055572e-01,-2.969573099824722173e-01,-2.501277670141996978e-01,-4.766819247457974029e-01,-1.493232233631201611e+00,-7.443387145485958811e+00,-3.999133354108063809e+00,-7.331418736914487866e-01,-3.796766419051424979e-01,-7.162886718293248745e-02,-1.578213006116687134e-01,-7.478469006531383023e-01,-3.507121993947459604e-01,-9.738512914608840054e-01,-1.824405894435176867e+00,-7.445246614272900132e-01,-3.960999575667363826e-01,-9.167648666173659755e-02,-3.413505581652416243e-01,-2.310194191758754012e-01,-1.863114091555876928e-01,-1.729052506891755880e-01,-2.947231378930465495e-01,-5.010227488132218410e-01,-7.580717611593250638e-01,-1.507604492255820161e-01,4.705251575802774783e-02,-1.502363244595893987e-01,-2.423369054177506865e-01,-2.147707907467509558e-01,-1.514668664682890797e-01,-6.045558423576164950e-03,-2.256657518622920411e-01,-3.626379762827522391e-01,-1.249414541872023859e-01,1.917356351382999979e-01,6.889713530790095297e-02,-2.969668291848064912e-01,-3.425612870764754847e-02,-1.282592699680526194e-01,-5.112128448450569546e-02,-1.963177252479699764e-01,1.292781673732938154e-02,-5.954661963653476442e-02,-9.004619598657438717e-02,-5.037811258553788474e-02
-1.868425904439243446e-01,-2.372816935997444920e-01,-1.039083866915650328e-01,-1.620721003680454519e-01,-3.210419998125697144e-02,-4.761441312516884738e-01,-1.024667489858751696e-01,-2.278435500402447300e-01,-1.408772895895940847e-01,-2.562443083183736925e-01,6.891801668775622558e-02,-1.333163623432721545e-01,-1.777575003106698637e-01,-3.025805043735709243e-01,-3.369366095944493211e-01,-1.213055856432254942e-01,-1.152423869784929000e-01,-3.445575085448915886e-01,4.639774215248310130e-02,-2.282314381153822958e-01,-1.280779657221502998e-01,-7.232430568059154963e-01,-7.014403369981246916e-01,1.542897047099807580e-02,-4.535043089942679684e-01,6.561338495545600280e-02,-5.019987707041082547e-01,-4.231642938561157308e-02,-7.138205700927535702e-01,1.345993699734062965e-01,-6.358985373483608816e-01,-2.571420754917860485e+00,-1.724933150275718807e+00,-3.922216680635326469e-02,-1.506648524712102255e-01,-3.770819867855710467e-02,4.050119113743974597e-02,2.151223873740620296e-01,-5.535363841755885916e-01,-2.055416021897370271e+00,-7.955644826825933436e+00,-4.445047904232852787e+00,-5.768311936489408653e-01,-3.412939122861045615e-01,2.298760580401397816e-02,-3.555559447006465534e-01,-2.635295859545735420e-01,-2.846582683103183187e-01,-8.412622949706097808e-01,-2.158453923163246024e+00,-4.070739784728250044e-01,1.956851610746682189e-04,1.286900000892562401e-01,-2.289628546099643502e-01,-8.310393853305533818e-02,-2.327816718293021225e-01,-2.834802346150192554e-01,-2.387900682985209244e-01,-4.473859067664591183e-01,-1.069776176537554413e+00,-1.874854411909729901e-01,-1.970907812492097844e-01,-2.253654935630508005e-01,-4.685125743836149326e-01,-9.113671842102899490e-02,-2.042776796716138862e-03,-1.068944568636338299e-01,-4.477003523105596572e-01,-5.729773107508256969e-01,-2.451660271471001462e-01,-2.533210381119189725e-01,1.541156332929931594e-01,-4.942019573435512125e-01,-6.113540022844055066e-02,-6.784380263421534163e-02,1.115144776659632159e-01,-3.332692824236783147e-01,-1.980264881007405275e-01,1.669135477916942542e-02,-3.724109630874600577e-03,-2.070789078229940128e-01
